16592,-0.39,3.02,8.94
16608,-0.39,2.90,9.06
16624,0.00,2.31,9.38
16640,-1.14,3.22,11.45
16657,0.82,2.79,8.67
16673,-0.98,4.59,11.02
16689,-0.55,3.18,7.53
16705,0.31,1.61,9.49
16721,0.67,1.37,9.30
16738,0.35,1.33,9.57
16754,0.39,1.45,9.53
16770,0.20,1.53,9.45
16786,0.04,2.16,9.22
16805,0.04,2.31,9.41
16821,0.31,2.12,9.65
16838,0.00,2.55,9.49
16854,0.27,2.39,9.30
16870,0.08,2.59,9.10
16886,0.20,2.20,9.85
16902,0.16,2.47,9.49
16919,0.08,1.73,9.92
16935,0.16,2.00,9.30
16951,0.08,1.80,9.26
16967,0.04,2.04,9.41
16983,0.16,1.69,9.61
17000,0.00,1.80,9.89
17016,0.00,2.39,9.53
17034,0.16,1.92,9.92
17050,0.08,1.84,9.10
17066,0.08,1.65,9.22
17083,0.16,1.80,9.69
17099,0.00,1.88,10.04
17115,0.24,1.84,10.32
17131,0.24,1.49,10.16
17147,0.20,1.29,10.00
17163,0.31,1.57,10.08
17183,0.31,1.65,10.16
17199,0.31,1.80,9.92
17215,0.55,1.61,9.96
17232,0.31,1.57,9.85
17248,0.27,1.41,9.81
17264,0.24,1.53,9.92
17281,0.71,1.57,10.20
17297,0.39,1.77,10.12
17313,0.35,1.73,10.00
17330,0.55,1.92,10.28
17346,0.39,2.04,10.40
17362,0.39,2.20,10.20
17379,0.35,1.96,10.20
17395,0.43,1.77,10.12
17411,0.35,1.80,9.92
17428,0.31,1.61,10.00
17444,0.24,1.57,9.89
17461,0.31,1.61,9.85
17477,0.35,1.77,9.92
17493,0.35,1.84,9.92
17510,0.35,1.80,9.81
17526,0.27,1.29,9.73
17542,0.39,1.22,9.73
17561,0.35,1.29,9.81
17578,0.24,1.61,9.77
17594,0.27,1.65,9.81
17611,0.27,1.84,9.61
17627,0.39,1.29,9.65
17643,0.71,1.26,9.38
17660,0.59,1.37,9.38
17676,0.63,1.61,9.38
17692,0.63,1.49,9.49
17709,0.47,1.53,9.61
17725,0.67,1.49,9.69
17741,0.51,1.61,9.73
17758,0.71,1.53,9.85
17774,0.67,2.00,9.73
17791,0.67,1.96,9.41
17807,0.78,1.65,9.02
17823,0.78,1.73,9.30
17840,0.75,1.77,9.41
17856,0.90,1.84,9.61
17872,0.90,1.80,9.34
17889,0.90,1.65,8.87
17905,0.82,1.77,8.32
17921,0.75,1.73,8.55
17938,0.78,1.88,8.51
17957,0.59,1.77,9.06
17973,0.43,2.16,9.18
17990,0.43,2.12,8.94
18006,0.55,2.04,8.87
18022,0.35,2.00,8.90
18039,0.39,2.00,8.79
18055,0.20,1.96,8.79
18071,0.31,2.16,8.51
18088,0.31,2.04,8.39
18104,0.47,1.73,8.20
18120,0.35,1.49,8.28
18137,0.27,1.73,8.16
18153,0.24,2.00,8.28
18170,0.16,2.47,8.51
18186,0.08,2.51,8.51
18202,0.31,2.86,9.14
18219,0.31,2.79,9.02
18235,0.27,2.98,8.90
18251,0.31,3.14,9.14
18268,0.35,3.41,9.45
18284,0.51,3.30,9.34
18300,0.59,3.14,9.22
18317,0.51,2.98,9.06
18336,0.39,2.82,8.67
18352,0.31,2.67,8.47
18369,0.31,2.82,9.06
18385,0.35,2.98,9.34
18401,0.78,2.82,9.92
18418,0.51,3.30,9.89
18434,0.59,2.94,9.96
18450,0.55,2.82,9.73
18467,0.67,2.67,9.77
18483,0.63,2.86,9.57
18499,0.35,3.88,9.14
18516,0.75,3.57,9.10
18532,0.59,3.77,9.30
18548,0.24,3.06,9.02
18565,-0.24,2.98,8.63
18581,0.16,1.26,9.57
18597,0.12,1.29,9.96
18614,0.00,0.67,10.51
18630,0.20,0.51,10.32
18647,0.43,0.00,10.20
18663,0.67,-0.39,10.40
18679,0.24,0.31,9.89
18696,0.16,-0.75,10.04
18715,0.90,-0.82,10.47
18731,0.27,-0.47,10.28
18748,-0.67,3.06,10.08
18764,-0.82,4.39,9.73
18780,-0.90,4.08,9.73
18797,0.16,2.16,10.12
18813,0.00,2.47,10.04
18829,0.00,1.88,9.65
18846,-0.04,1.84,10.04
18862,-0.47,2.79,9.89
18878,-0.78,4.28,9.38
18895,-0.20,3.41,9.73
18911,-0.24,3.37,9.73
18928,0.00,2.04,9.85
18944,0.08,1.14,9.26
18960,-0.04,1.06,9.06
18976,-0.27,1.80,9.18
18993,-0.27,2.47,9.41
19009,-0.08,2.08,9.69
19026,-0.67,2.71,9.26
19042,-0.55,2.24,9.18
19060,-0.20,1.06,9.34
19079,-0.86,2.00,9.38
19096,-0.39,2.04,9.53
19112,-0.04,2.39,8.98
19128,-0.67,2.79,9.53
19145,-0.75,2.71,9.45
19161,-0.71,2.59,9.06
19177,-0.86,2.82,8.94
19194,-0.59,2.75,9.18
19210,-0.63,3.02,9.30
19226,-0.82,3.73,9.22
19243,-1.06,4.12,9.14
19259,-0.98,4.08,9.14
19276,-0.78,3.41,9.45
19292,-1.22,3.61,9.49
19308,-1.06,3.57,9.45
19325,-0.86,3.14,9.81
19341,-0.82,2.98,9.53
19357,-0.82,2.79,9.38
19374,-0.39,2.31,9.49
19390,-0.39,2.16,9.49
19406,-0.31,2.39,9.38
19423,-0.08,2.43,9.22
19442,-0.20,2.67,9.02
19458,0.00,2.08,9.22
19474,0.08,1.88,9.45
19490,-0.24,1.84,9.02
19507,-0.08,1.53,9.02
19523,0.08,1.53,9.14
19539,-0.04,2.04,8.28
19555,0.04,2.20,8.32
19571,-0.31,2.24,7.96
19588,-0.75,1.33,8.08
19604,-0.35,0.39,8.59
19620,-0.20,-1.02,10.24
19636,-0.04,-1.53,10.75
19652,-0.12,-1.73,11.61
19668,-0.20,-0.75,11.65
19685,-0.04,-0.94,11.69
19701,0.12,-0.63,11.45
19717,-0.08,-0.12,10.94
19733,0.12,-0.12,10.32
19750,0.00,0.04,10.08
19766,0.04,0.24,9.92
19782,0.12,0.51,10.67
19801,0.31,0.04,10.83
19817,0.12,-0.08,9.69
19833,-0.16,0.24,8.98
19850,-0.20,0.71,9.22
19866,-0.08,1.14,9.53
19882,-0.04,2.24,9.57
19898,-0.20,2.20,9.26
19914,-0.08,2.24,9.10
19930,-0.35,1.96,9.34
19947,-0.35,2.79,9.34
19963,-0.27,2.82,9.38
19979,-0.31,2.98,9.34
19995,-0.78,3.30,9.18
20011,-0.67,3.06,9.10
20028,-0.27,3.14,9.41
20044,-0.55,3.77,9.53
20060,-0.35,3.53,9.85
20076,-0.59,3.84,9.45
20093,-0.71,3.88,9.45
20109,-0.78,4.59,9.85
20125,-0.71,4.90,9.89
20141,-0.24,4.47,10.16
20160,-0.16,4.12,9.89
20176,-0.35,3.80,9.57
20193,-0.35,3.57,9.49
20209,-0.24,2.79,9.73
20226,-0.55,3.14,9.65
20242,-0.31,3.18,9.92
20258,-0.43,3.18,10.55
20275,-0.24,2.51,10.71
20291,-0.20,2.35,10.75
20307,-0.20,1.96,10.71
20324,-0.24,2.24,10.75
20340,-0.24,1.69,10.79
20356,-0.04,1.69,11.30
20373,-0.12,1.77,11.30
20389,-0.04,1.69,11.41
20406,-0.04,2.04,11.18
20422,0.00,1.88,11.14
20438,0.55,1.10,11.38
20454,0.31,1.29,10.20
20471,0.27,1.26,9.73
20487,0.78,1.14,9.38
20504,0.94,1.49,8.59
20523,1.29,1.22,8.16
20539,1.22,1.22,7.26
20555,1.45,0.86,6.16
20572,1.26,1.26,5.49
20588,1.65,1.10,5.33
20605,1.57,1.26,4.20
20621,1.49,1.29,3.14
20637,1.29,0.43,1.45
20654,1.37,-0.39,0.00
20670,1.10,-0.12,0.00
20686,0.35,0.75,-0.04
20703,-0.63,1.96,4.55
20719,-1.14,2.24,7.92
20735,-2.51,2.35,14.28
20752,-2.43,2.71,17.69
20768,-2.39,2.67,18.40
20784,-1.49,1.57,16.67
20801,-1.53,1.29,14.63
20817,-0.98,1.65,13.77
20833,-0.35,1.45,13.18
20850,-0.47,2.28,11.85
20866,-0.51,2.55,11.61
20883,-0.59,2.55,10.94
20897,-0.55,2.39,10.79
20913,-0.63,2.12,10.20
20930,-0.55,1.84,9.69
20946,-0.43,1.77,9.45
20962,-0.63,1.92,9.14
20978,-0.63,1.92,9.26
20995,-0.55,2.12,9.65
21011,-0.55,2.16,9.61
21028,-0.43,1.88,9.61
21044,-0.78,1.73,9.65
21060,-0.47,1.26,9.53
21078,-0.75,1.45,9.34
21095,-0.43,1.18,9.38
21111,-0.94,1.77,9.57
21127,-0.75,1.92,9.30
21144,-0.78,2.12,9.73
21160,-0.63,2.24,9.89
21176,-0.47,2.12,10.04
21193,-0.71,2.12,9.77
21209,-0.51,2.04,9.85
21226,-0.55,2.16,10.04
21242,-0.71,2.67,10.00
21261,-0.39,2.71,10.32
21278,-0.27,2.75,10.16
21294,-0.43,2.90,9.89
21310,-0.39,2.63,9.38
21327,-0.39,2.75,9.26
21343,-0.24,2.90,9.30
21359,-0.04,2.71,9.22
21376,0.00,2.82,9.18
21392,0.04,2.63,9.34
21408,0.16,2.31,9.81
21425,0.16,2.31,9.85
21441,0.12,2.20,9.65
21457,0.35,1.80,9.18
21474,0.47,1.53,8.98
21490,0.31,1.61,8.67
21506,0.16,1.61,8.71
21523,0.27,1.77,9.26
21539,0.08,1.77,9.38
21555,0.12,1.73,9.14
21572,0.27,1.49,9.10
21588,-1.06,2.59,8.00
21605,-1.22,2.00,8.47
21624,-0.12,1.84,9.34
21640,-0.59,2.28,9.96
21657,0.27,1.41,9.85
21673,0.82,0.59,10.12
21689,-0.63,1.96,9.06
21706,-1.53,3.61,6.86
21722,-0.08,2.00,8.00
21738,0.04,1.06,9.96
21755,-0.71,1.45,9.45
21771,-0.20,1.14,10.00
21787,-0.35,2.08,10.43
21804,-1.45,2.79,9.30
21820,-0.86,2.04,9.53
21836,-0.63,1.69,9.69
21853,-0.55,1.41,9.45
21869,-0.47,1.53,9.49
21885,-0.67,1.92,9.41
21902,-1.10,2.39,9.41
21918,-1.02,2.28,9.85
21935,-0.82,2.20,10.16
21951,-0.98,2.20,10.04
21967,-0.82,1.96,9.92
21986,-0.67,1.65,9.77
22003,-1.02,2.20,9.38
22019,-0.98,2.28,9.26
22036,-1.02,2.04,9.96
22052,-1.14,2.39,9.89
22068,-0.98,1.92,9.96
22085,-0.94,1.14,10.24
22101,-0.78,1.02,10.40
22117,-0.63,1.10,10.24
22134,-0.47,1.33,10.04
22150,-0.39,1.33,9.77
22166,-0.51,1.69,9.81
22183,-0.20,2.12,10.28
22199,-0.51,2.20,10.43
22216,-0.24,2.20,10.75
22232,-0.51,2.00,10.16
22248,-0.43,1.73,9.65
22265,-0.31,1.02,8.90
22281,0.12,0.94,9.06
22297,-0.08,1.33,9.10
22314,-0.16,2.04,8.94
22330,-0.04,2.24,9.34
22349,-0.04,2.24,9.69
22365,0.08,2.16,9.53
22381,0.12,1.69,9.22
22398,0.08,1.41,9.18
22414,-0.16,1.49,8.98
22430,-0.08,1.57,9.61
22446,-0.08,2.20,9.61
22462,-0.20,3.02,9.38
22479,-0.04,2.63,9.02
22495,-0.20,2.82,8.90
22511,-0.63,3.49,8.67
22527,-0.71,4.00,8.67
22543,-0.24,3.84,9.85
22560,-0.24,3.88,10.04
22576,-0.39,3.73,9.92
22592,-0.51,3.33,9.02
22608,-0.27,2.71,8.67
22624,-0.27,2.51,8.47
22641,-0.35,2.43,8.04
22657,-0.47,3.02,8.24
22673,-0.39,3.61,8.63
22689,-0.47,4.04,8.90
22705,-0.39,3.88,8.87
22725,-0.63,3.92,8.51
22741,-0.82,4.04,8.36
22757,-0.67,4.28,9.02
22773,-0.59,4.71,9.06
22789,-0.94,5.02,8.59
22805,-0.90,5.06,8.39
22822,-0.86,5.06,8.63
22838,-0.71,5.22,8.94
22854,-0.75,5.10,9.10
22870,-0.86,4.24,9.53
22886,-0.78,3.45,10.32
22903,-0.75,3.18,10.59
22919,-0.27,2.63,10.71
22935,-0.08,2.51,10.55
22951,0.04,2.28,9.96
22967,0.20,2.08,9.38
22984,-0.04,2.00,9.22
23000,-0.24,1.65,9.41
23016,-0.12,1.53,10.40
23032,-0.12,1.73,10.47
23048,0.00,1.53,10.32
23064,0.04,0.86,9.96
23085,-0.12,0.51,9.57
23102,-0.20,0.59,9.57
23118,0.16,0.67,10.00
23134,0.16,0.90,10.16
23151,0.27,1.14,9.96
23167,0.24,1.06,9.69
23183,0.20,1.37,9.49
23200,0.00,1.49,9.49
23216,0.20,1.73,9.30
23232,0.31,1.65,9.38
23249,0.20,1.73,8.87
23265,0.08,1.88,8.43
23281,0.08,1.80,8.71
23298,0.00,2.47,8.87
23314,0.00,2.67,8.79
23330,-0.04,2.75,8.75
23347,-0.31,2.47,8.63
23363,0.08,2.08,8.98
23380,0.12,1.96,9.14
23396,0.00,2.35,8.94
23412,0.08,2.28,8.75
23428,0.04,2.39,8.47
23445,0.04,2.47,8.24
23464,-0.04,2.55,8.12
23480,-0.08,2.28,7.92
23497,-0.04,1.61,7.88
23513,-0.16,1.77,8.20
23530,-0.20,2.08,8.28
23546,-0.51,2.39,8.04
23562,-0.67,2.12,7.61
23579,-0.67,1.53,7.85
23595,-0.78,1.80,8.32
23611,-1.02,2.12,8.24
23628,-1.22,2.20,8.32
23644,4.43,4.16,20.04
23660,-0.35,2.28,8.47
23677,-0.16,1.49,9.69
23693,0.75,0.04,9.92
23709,-0.16,0.63,9.49
23726,0.31,0.98,9.65
23742,0.20,1.22,9.65
23759,0.16,1.26,9.61
23775,0.51,1.02,9.57
23791,0.35,1.61,9.49
23807,0.04,1.69,9.57
23827,0.00,1.84,9.65
23843,0.08,1.80,9.69
23859,0.08,1.73,9.53
23876,0.04,1.69,9.61
23892,0.12,1.61,9.69
23908,0.31,1.18,10.08
23925,0.24,1.37,10.04
23941,-0.08,1.57,9.89
23958,0.08,1.92,10.08
23974,0.20,1.92,10.32
23990,0.16,2.24,10.08
24006,0.08,2.16,10.00
24023,0.24,2.24,9.96
24039,0.00,2.51,10.24
24056,0.08,2.59,10.00
24072,0.47,1.84,10.12
24088,0.47,1.92,10.12
24105,0.16,1.88,10.20
24121,0.43,2.00,10.08
24137,0.24,1.92,10.24
24154,0.39,2.00,9.96
24170,0.31,2.00,9.81
24186,0.43,1.88,9.45
24206,0.67,1.61,9.34
24222,0.67,1.92,9.06
24238,0.75,1.77,9.06
24255,0.86,1.73,9.10
24271,0.63,1.49,9.18
24287,0.63,2.04,9.34
24304,0.82,2.12,9.34
24320,0.86,2.00,9.18
24336,0.90,2.04,8.75
24353,0.82,1.77,8.59
24369,0.86,1.80,8.63
24385,0.78,1.96,8.59
24402,0.75,2.00,8.63
24418,0.90,2.20,8.55
24434,0.71,2.08,8.79
24451,0.90,2.20,8.71
24467,0.71,2.04,8.83
24483,0.67,2.08,8.67
24500,0.78,2.00,8.75
24516,0.78,2.12,8.75
24533,0.71,2.16,8.55
24549,0.71,1.96,8.47
24565,0.67,1.92,8.67
24584,0.78,1.61,8.55
24601,0.71,1.73,8.55
24617,0.78,1.57,8.43
24633,0.78,1.77,8.28
24650,0.63,1.65,8.39
24666,0.59,2.20,8.55
24683,0.55,2.20,8.71
24699,0.55,2.24,8.55
24715,0.31,1.57,8.67
24732,0.31,1.57,8.90
24748,0.24,1.57,9.41
24764,0.08,1.73,9.45
24781,0.12,1.61,9.38
24797,-0.08,1.37,9.38
24813,10.00,5.41,20.04
24830,-0.75,1.18,15.53
24846,0.04,1.33,9.38
24862,0.16,-0.08,9.73
24879,0.16,1.26,9.38
24895,0.16,1.29,9.61
24911,0.16,1.29,9.61
24928,0.20,1.29,9.61
24944,1.02,0.67,9.65
24963,-0.08,1.53,9.53
24980,0.24,1.26,9.53
24996,0.00,1.41,9.53
25012,-0.31,2.08,9.10
25029,-0.16,1.80,9.69
25045,0.16,1.33,9.69
25062,0.08,1.41,9.69
25078,0.08,1.41,9.65
25094,0.08,1.29,9.53
25113,0.12,1.29,9.69
25129,0.16,1.26,9.65
25145,0.16,1.29,9.65
25162,0.20,1.22,9.57
25178,0.16,1.29,9.57
25195,0.12,1.33,9.61
25211,0.08,1.33,9.53
25227,0.12,1.33,9.61
25244,0.12,1.29,9.53
25260,0.12,1.29,9.61
25276,0.12,1.29,9.61
25293,0.16,1.29,9.65
25309,0.08,1.37,9.61
25325,0.12,1.33,9.69
25344,0.12,1.33,9.61
25360,0.16,1.26,9.73
25377,0.12,1.29,9.65
25393,0.16,1.29,9.61
25409,0.16,1.29,9.61
25425,0.12,1.33,9.69
25442,0.12,1.33,9.57
25458,0.12,1.33,9.69
25474,0.16,1.29,9.69
25490,0.16,1.26,9.69
25506,0.16,1.26,9.69
25523,0.08,1.37,9.53
25539,0.16,1.29,9.69
25555,0.08,1.26,9.92
25571,0.12,1.29,9.73
25587,0.12,1.33,9.45
25603,0.16,1.33,9.61
25620,0.08,1.26,9.61
25636,0.12,1.29,9.65
25652,0.12,1.33,9.65
25668,0.12,1.33,9.65
25684,0.12,1.33,9.57
25701,0.16,1.33,9.49
25717,0.12,1.29,9.57
25744,0.16,1.29,9.65
25762,0.12,1.33,9.53
25780,0.12,1.29,9.65
25799,0.16,1.33,9.61
25817,0.08,1.37,9.65
25835,0.12,1.33,9.69
25854,0.16,1.29,9.61
25872,0.12,1.37,9.57
25890,0.16,1.29,9.61
25909,0.16,1.33,9.65
25927,0.08,1.33,9.61
25945,0.08,1.33,9.69
25963,0.08,1.33,9.65
25982,0.12,1.33,9.61
26000,0.16,1.33,9.65
26018,0.20,1.29,9.53
26037,0.12,1.33,9.61
26055,0.12,1.29,9.65
26073,0.12,1.29,9.65
26091,0.08,1.29,9.61
26110,0.12,1.29,9.69
26128,0.16,1.33,9.65
26146,0.16,1.33,9.65
26168,0.12,1.29,9.57
26186,0.12,1.29,9.69
26205,0.16,1.29,9.61
26223,0.16,1.29,9.53
26241,0.12,1.33,9.69
26260,0.12,1.33,9.65
26278,0.16,1.26,9.65
26297,0.12,1.29,9.53
26315,0.20,1.37,9.65
26334,0.12,1.29,9.61
26352,0.00,1.14,9.53
26371,0.08,1.18,9.61
26389,0.16,1.22,9.57
26408,0.12,1.41,9.69
26426,0.12,1.45,9.69
26445,0.20,1.33,9.57
26463,0.20,1.22,9.57
26482,0.08,1.26,9.65
26500,0.12,1.26,9.61
26518,0.12,1.33,9.61
26537,0.12,1.45,9.57
26555,0.04,1.37,9.57
26574,0.08,1.18,9.65
26595,0.24,1.10,9.73
26614,0.16,1.41,9.61
26632,0.08,1.49,9.57
26651,0.08,1.41,9.57
26669,0.16,1.18,9.69
26688,0.20,1.10,9.69
26706,0.12,1.22,9.69
26724,0.08,1.33,9.57
26743,0.08,1.41,9.61
26761,0.12,1.53,9.57
26780,0.12,1.45,9.61
26798,0.20,1.22,9.61
26817,0.27,1.18,9.65
26835,0.20,1.18,9.61
26854,0.08,1.33,9.65
26872,0.04,1.45,9.57
26890,0.12,1.41,9.57
