13439,0.90,-2.98,9.73
13539,1.10,-1.14,9.61
13639,1.29,-0.04,10.04
13739,-8.67,-0.20,9.41
13839,-5.45,0.39,9.61
13939,7.10,0.63,9.61
14039,7.61,-2.67,9.53
14139,-3.10,0.20,9.81
14239,-2.04,-0.12,9.34
14339,-0.67,-0.55,9.65
14439,8.43,-0.94,9.69
14539,6.39,-3.96,9.61
14639,-5.92,1.57,9.57
14739,-15.53,1.41,9.30
14839,1.14,-0.98,9.53
14939,9.81,0.63,9.92
15039,2.90,-0.94,9.73
15139,-8.43,0.86,9.61
15239,-5.73,-0.90,9.57
15339,5.65,-0.39,9.49
15439,8.79,-3.22,9.53
15539,-2.59,-0.16,9.69
15639,-6.12,-0.67,9.53
15739,-0.59,-0.63,9.89
15839,10.32,-0.24,9.73
15939,4.59,-0.16,9.57
16039,-7.61,-0.39,9.61
16139,-6.47,2.08,9.53
16239,1.69,-1.69,9.49
16339,1.88,-0.82,9.57
16439,2.39,-0.98,9.85
16539,-9.73,1.26,9.53
16639,-5.45,-1.61,9.45
16739,5.77,-0.51,9.81
16839,13.85,-1.77,9.69
16939,-1.92,-1.73,9.14
17039,-7.92,2.08,9.77
17139,-3.37,0.39,9.89
17239,5.45,-1.37,9.53
17339,8.67,-2.86,9.53
17439,-0.43,-0.04,9.73
17539,-8.79,1.65,9.73
17639,-4.63,-1.02,9.57
17739,5.02,-2.24,9.77
17839,7.06,-1.61,9.49
17939,0.08,0.20,9.65
18039,-8.90,0.39,9.45
18139,-3.53,-0.12,9.45
18239,2.90,-0.86,9.49
18339,0.55,-0.47,9.73
18439,-0.27,-1.22,9.49
18539,-3.80,-0.55,9.61
18639,0.12,-0.86,9.65
18739,-1.73,-0.63,10.36
18839,-0.35,-1.22,9.57
18939,0.04,-0.67,9.69
19039,0.00,-0.63,9.61
19139,0.04,-0.67,9.61
19239,0.04,-0.63,9.61
19339,0.04,-0.67,9.61
19439,0.00,-0.59,9.65
19539,0.00,-0.59,9.61
19639,-0.27,-1.18,9.57
19739,0.08,-0.59,9.69
19839,0.39,-0.24,9.77
19939,-0.24,-0.90,9.65
20039,-0.08,-0.39,9.81
20139,-0.04,-0.20,9.69
20239,0.55,-1.14,9.77
20339,1.41,-1.10,7.22
20439,-1.29,-0.90,11.38
20539,-0.31,-0.20,11.10
20639,-0.43,-0.04,11.89
20739,-0.35,0.24,6.86
20839,-0.08,-0.08,1.33
20939,-1.29,-0.04,9.65
21039,2.67,-1.61,16.04
21139,1.26,-1.41,15.73
21239,-0.24,0.63,9.49
21339,-0.16,0.55,2.79
21439,-0.90,0.98,3.33
21539,-0.24,-0.67,14.28
21639,1.14,-0.90,17.34
21739,-0.71,0.75,11.69
21839,-1.06,0.20,4.31
21939,-0.59,0.63,1.45
22039,-1.14,1.69,9.14
22139,-0.43,-0.75,16.91
22239,-0.63,-0.51,16.87
22339,-1.45,1.26,7.81
22439,-0.51,0.16,2.67
22539,-0.67,0.35,4.31
22639,-0.04,-0.39,12.40
22739,-0.43,0.04,20.08
22839,-0.55,0.67,10.32
22939,-1.14,0.78,3.61
23039,-0.51,0.35,2.16
23139,-0.12,0.63,10.79
23239,1.10,-1.26,16.95
23339,0.75,-0.71,14.08
23439,-0.94,0.90,7.30
23539,-0.47,0.35,1.33
23639,-0.71,1.29,5.73
23739,0.75,-1.37,14.51
23839,2.16,-1.33,20.55
23939,-0.31,0.90,10.08
24039,-0.67,0.24,3.80
24139,-0.71,0.43,0.08
24239,-0.78,0.51,10.51
24339,2.79,-1.92,20.12
24439,0.86,-1.02,15.42
24539,-1.53,1.61,6.04
24639,-0.04,0.86,-0.12
24739,-0.59,1.65,4.35
24839,-0.59,-0.43,15.02
24939,1.29,-1.92,22.01
25039,-0.55,0.71,11.49
25139,-1.29,1.57,2.28
25239,-0.63,0.98,0.55
25339,-1.06,0.08,10.00
25439,0.59,-0.94,17.89
25539,-0.86,-1.14,13.18
25639,-1.02,1.88,5.69
25739,-1.02,1.29,2.20
25839,-1.06,0.71,6.28
25939,0.20,-1.22,19.77
26039,0.55,-1.41,10.20
26139,0.27,1.45,4.63
26239,-1.18,-0.27,9.30
26339,1.22,-0.43,8.75
26439,0.90,15.46,51.07
26539,-0.08,-0.39,9.77
26639,0.00,-0.63,9.65
26739,0.08,-0.59,9.65
26839,-0.04,-0.78,9.65
26939,0.00,-0.82,9.65
27039,0.16,-1.06,9.65
27139,0.00,-0.86,9.22
27239,-2.55,0.39,8.79
27339,-2.31,2.82,10.04
